Date,Adj Close,Close,High,Low,Open,Volume
2006-01-03,93.85031127929688,128.8699951171875,129.44000244140625,124.2300033569336,126.69999694824219,6188700
2006-01-04,92.5540542602539,127.08999633789062,128.91000366210938,126.37999725341797,127.3499984741211,4861600
2006-01-05,92.51759338378906,127.04000091552734,127.31999969482422,125.61000061035156,126.0,3717400
2006-01-06,93.82848358154297,128.83999633789062,129.25,127.29000091552734,127.29000091552734,4319600
2006-01-09,94.9572525024414,130.38999938964844,130.6199951171875,128.0,128.5,4723500
2006-01-10,96.15157318115234,132.02999877929688,132.9499969482422,130.02000427246094,130.0500030517578,5536800
2006-01-11,96.10791778564453,131.97000122070312,133.8000030517578,131.4199981689453,131.4499969482422,4671400
2006-01-12,96.31183624267578,132.25,133.2100067138672,131.3800048828125,131.39999389648438,3725500
2006-01-13,97.04734802246094,133.25999450683594,133.66000366210938,131.89999389648438,132.02000427246094,2894900
2006-01-17,96.55943298339844,132.58999633789062,133.1300048828125,130.58999633789062,131.0,3621600
2006-01-18,96.39922332763672,132.3699951171875,132.67999267578125,131.00999450683594,131.05999755859375,4302700
2006-01-19,97.45518493652344,133.82000732421875,134.82000732421875,132.7100067138672,132.72000122070312,5010700
2006-01-20,95.90109252929688,131.44000244140625,134.05999755859375,131.25,132.85000610351562,5679900
2006-01-23,96.94447326660156,132.8699951171875,134.17999267578125,131.63999938964844,131.63999938964844,3847900
2006-01-24,97.03927612304688,133.0,134.08999633789062,132.33999633789062,132.6300048828125,3758000
2006-01-25,97.44789123535156,133.55999755859375,134.0399932861328,132.4600067138672,133.64999389648438,3740500
2006-01-26,100.24966430664062,137.39999389648438,138.36000061035156,133.00999450683594,133.00999450683594,4808200
2006-01-27,101.3732681274414,138.94000244140625,139.75,137.10000610351562,137.92999267578125,3687900
2006-01-30,102.05179595947266,139.8699951171875,140.63999938964844,138.7100067138672,139.5500030517578,3168600
2006-01-31,103.05870819091797,141.25,141.86000061035156,138.4499969482422,139.72999572753906,4906200
2006-02-01,103.39433288574219,141.7100067138672,142.9499969482422,140.42999267578125,141.39999389648438,3635900
2006-02-02,103.98526763916016,142.52000427246094,143.77000427246094,141.39999389648438,142.27000427246094,3711000
2006-02-03,104.14582061767578,142.74000549316406,143.1199951171875,140.6999969482422,141.5500030517578,4178900
2006-02-06,104.20418548583984,142.82000732421875,144.10000610351562,141.60000610351562,142.61000061035156,3849300
2006-02-07,101.76725006103516,139.47999572753906,143.30999755859375,139.47999572753906,142.35000610351562,5207700
2006-02-08,102.97840118408203,141.13999938964844,141.92999267578125,139.32000732421875,140.10000610351562,4481400
2006-02-09,102.7668228149414,140.85000610351562,142.85000610351562,140.49000549316406,141.13999938964844,3059500
2006-02-10,102.73759460449219,140.80999755859375,141.85000610351562,137.8000030517578,140.6699981689453,4433100
2006-02-13,101.89128112792969,139.64999389648438,141.8000030517578,139.14999389648438,139.64999389648438,2155200
2006-02-14,103.44537353515625,141.77999877929688,142.32000732421875,138.77000427246094,141.1999969482422,3003100
2006-02-15,105.8968734741211,145.13999938964844,145.5,141.39999389648438,142.0,4330700
2006-02-16,106.45136260986328,145.89999389648438,146.35000610351562,144.2100067138672,146.10000610351562,2847300
2006-02-17,106.18870544433594,145.5399932861328,146.22000122070312,144.05999755859375,146.19000244140625,2407200
2006-02-21,104.66383361816406,143.4499969482422,145.75,143.00999450683594,145.55999755859375,2539800
2006-02-22,106.18143463134766,145.52999877929688,145.52999877929688,143.22999572753906,143.4499969482422,2664200
2006-02-23,105.03592681884766,143.9600067138672,145.61000061035156,143.7899932861328,145.61000061035156,2457400
