Date,Adj Close,Close,High,Low,Open,Volume
2006-01-03,317.4497985839844,492.8999938964844,493.79998779296875,481.1000061035156,490.0,1537600
2006-01-04,311.58892822265625,483.79998779296875,491.0,483.5,488.6000061035156,1870960
2006-01-05,313.13458251953125,486.20001220703125,487.79998779296875,484.0,484.3999938964844,1143160
2006-01-06,313.13458251953125,486.20001220703125,489.0,482.0,488.79998779296875,1370210
2006-01-09,311.6532287597656,483.8999938964844,487.3999938964844,483.0,486.0,1680740
2006-01-10,312.6192932128906,485.3999938964844,485.5,480.79998779296875,483.0,1365890
2006-01-11,315.4530944824219,489.79998779296875,495.79998779296875,485.79998779296875,495.79998779296875,1684340
2006-01-12,315.77520751953125,490.29998779296875,491.0,488.79998779296875,491.0,1230010
2006-01-13,315.06671142578125,489.20001220703125,491.8999938964844,487.29998779296875,491.0,940880
2006-01-17,311.9108581542969,484.29998779296875,487.0,482.70001220703125,485.1000061035156,1237740
2006-01-18,311.4601135253906,483.6000061035156,486.70001220703125,481.1000061035156,484.29998779296875,1215070
2006-01-19,308.7550048828125,479.3999938964844,485.79998779296875,477.0,485.6000061035156,1696500
2006-01-20,294.26416015625,456.8999938964844,474.0,456.29998779296875,472.1000061035156,4777680
2006-01-23,296.2606506347656,460.0,463.79998779296875,457.0,460.0,2024410
2006-01-24,296.3251037597656,460.1000061035156,463.6000061035156,459.8999938964844,462.8999938964844,2083740
2006-01-25,297.7418212890625,462.29998779296875,463.70001220703125,460.1000061035156,461.3999938964844,1591940
2006-01-26,302.7654724121094,470.1000061035156,475.5,464.5,465.5,1988560
2006-01-27,301.8638916015625,468.70001220703125,473.70001220703125,466.0,470.1000061035156,1412760
2006-01-30,301.5418395996094,468.20001220703125,469.8999938964844,466.6000061035156,468.70001220703125,1057630
2006-01-31,299.99615478515625,465.79998779296875,470.5,465.5,468.29998779296875,1887080
2006-02-01,298.38592529296875,463.29998779296875,467.20001220703125,461.1000061035156,465.8999938964844,1845250
2006-02-02,294.0898132324219,451.79998779296875,461.0,451.0,459.0,2325420
2006-02-03,293.3087463378906,450.6000061035156,456.1000061035156,448.1000061035156,450.70001220703125,1663510
2006-02-06,294.0247802734375,451.70001220703125,453.20001220703125,450.8999938964844,452.6000061035156,1147420
2006-02-07,293.2435607910156,450.5,453.79998779296875,450.0,450.8999938964844,1207470
