Date,Adj Close,Close,High,Low,Open,Volume
2006-01-03,30.660297393798828,47.08000183105469,47.18000030517578,46.150001525878906,46.91999816894531,16296700
2006-01-04,30.334659576416016,46.58000183105469,47.2400016784668,46.45000076293945,47.0,17757900
2006-01-05,30.37374496459961,46.63999938964844,46.83000183105469,46.31999969482422,46.58000183105469,14970700
2006-01-06,30.328157424926758,46.56999969482422,46.90999984741211,46.349998474121094,46.79999923706055,12599800
2006-01-09,30.347686767578125,46.599998474121094,46.970001220703125,46.36000061035156,46.720001220703125,15619400
2006-01-10,30.093708038330078,46.209999084472656,46.5099983215332,45.880001068115234,46.400001525878906,15634600
2006-01-11,30.022079467773438,46.099998474121094,46.25,45.75,46.060001373291016,14742100
2006-01-12,29.826704025268555,45.79999923706055,46.22999954223633,45.709999084472656,46.220001220703125,10546600
2006-01-13,29.826704025268555,45.79999923706055,46.0,45.68000030517578,45.83000183105469,10791000
2006-01-17,29.507596969604492,45.310001373291016,45.58000183105469,45.0,45.400001525878906,14605900
2006-01-18,29.47502899169922,45.2599983215332,45.650001525878906,44.91999816894531,45.31999969482422,10867000
2006-01-19,29.396886825561523,45.13999938964844,45.880001068115234,44.849998474121094,45.880001068115234,14584000
2006-01-20,28.778209686279297,44.189998626708984,45.150001525878906,44.16999816894531,45.0,24950800
2006-01-23,28.628427505493164,43.959999084472656,44.38999938964844,43.4900016784668,43.5,23459500
2006-01-24,28.81077003479004,44.2400016784668,44.68000030517578,44.040000915527344,44.08000183105469,13500300
2006-01-25,29.06475067138672,44.630001068115234,44.650001525878906,44.150001525878906,44.150001525878906,15132000
2006-01-26,29.240602493286133,44.900001525878906,45.15999984741211,44.66999816894531,45.0,18449100
2006-01-27,29.175464630126953,44.79999923706055,45.11000061035156,44.61000061035156,44.900001525878906,12250800
2006-01-30,28.967077255249023,44.47999954223633,45.349998474121094,44.25,44.75,14812100
2006-01-31,28.80426788330078,44.22999954223633,44.72999954223633,44.119998931884766,44.650001525878906,19151000
2006-02-01,28.621917724609375,43.95000076293945,44.2400016784668,43.86000061035156,44.099998474121094,15854700
2006-02-02,28.289785385131836,43.439998626708984,43.970001220703125,43.369998931884766,43.95000076293945,14745100
2006-02-03,28.061845779418945,43.09000015258789,43.54999923706055,42.91999816894531,43.29999923706055,17097000
2006-02-06,28.244190216064453,43.369998931884766,43.650001525878906,43.2400016784668,43.400001525878906,12554600
2006-02-07,28.322343826293945,43.4900016784668,43.869998931884766,43.459999084472656,43.599998474121094,13914200
2006-02-08,28.439559936523438,43.66999816894531,43.720001220703125,43.34000015258789,43.54999923706055,11101600
2006-02-09,28.543764114379883,43.83000183105469,44.04999923706055,43.70000076293945,43.75,13766200
2006-02-10,28.602367401123047,43.91999816894531,44.02000045776367,43.40999984741211,43.77000045776367,9038900
2006-02-13,28.459096908569336,43.70000076293945,43.959999084472656,43.29999923706055,43.70000076293945,8329500
2006-02-14,28.7586669921875,44.15999984741211,44.4900016784668,43.72999954223633,43.91999816894531,17049200
2006-02-15,28.888916015625,44.36000061035156,44.599998474121094,43.93000030517578,44.06999969482422,12818500
2006-02-16,29.103832244873047,44.689998626708984,44.72999954223633,44.279998779296875,44.38999938964844,11773700
2006-02-17,29.084299087524414,44.65999984741211,45.31999969482422,44.52000045776367,44.779998779296875,11938900
2006-02-21,29.01266098022461,44.54999923706055,44.83000183105469,44.5099983215332,44.709999084472656,10380500
2006-02-22,29.357797622680664,45.08000183105469,45.16999816894531,44.41999816894531,44.45000076293945,14729600
2006-02-23,29.546667098999023,45.369998931884766,45.70000076293945,45.0,45.189998626708984,17345700
2006-02-24,29.774606704711914,45.720001220703125,45.88999938964844,44.939998626708984,44.939998626708984,13832400
