Date,Open,High,Low,Close,Volume
2020-01-02,5.94220660064208,5.9710774421691895,5.8916825092904785,5.9710774421691895,237536000
2020-01-03,5.851361355427058,5.919308009228002,5.826472441689784,5.8755035400390625,205384000
2020-01-06,5.782172259318857,5.905371684641664,5.756039105428163,5.900145053863525,262636000
2020-01-07,5.928518933378317,6.017372139379928,5.88347021409633,5.971576690673828,314856000
2020-01-08,5.967344548549254,6.02409122818226,5.92727371561059,5.982775688171387,277108000
2020-01-09,6.069138753515862,6.120907544173023,5.9947212356253345,6.048480987548828,255112000
2020-01-10,6.155752757707768,6.1861170582643075,6.066650817633669,6.080837249755859,316296000
2020-01-13,6.163966752912107,6.296623954505938,6.141317545571688,6.271486282348633,319840000
2020-01-14,6.2286768954430665,6.254063792280203,6.141317164517189,6.154508590698242,359088000
2020-01-15,6.167200749117624,6.189600725851947,6.086063140007359,6.111947536468506,263104000
2020-01-16,6.165458262738691,6.2015471652717205,6.142062806376911,6.195573806762695,284192000
2020-01-17,6.214738881645233,6.222205699382475,6.156747973897517,6.204285621643066,253792000
2020-01-21,6.167699961913598,6.204535602628313,6.136837681171992,6.17093563079834,217916000
2020-01-22,6.2162340160091025,6.311558088708797,6.197318452415154,6.224945068359375,239240000
2020-01-23,6.265015025340445,6.301850188800662,6.176161835918426,6.2933878898620605,244516000
2020-01-24,6.408871766709822,6.458649601386447,6.179894581687254,6.234152317047119,373512000
2020-01-27,5.9295134446454965,6.029317874683954,5.77993165006869,5.978295803070068,470536000
2020-01-28,6.044250844374252,6.204037143136165,5.990988586548067,6.171681880950928,310976000
2020-01-29,6.157246913273361,6.193335825898142,6.071380157392558,6.111202716827393,258848000
2020-01-30,6.013388278054281,6.131361529317974,5.958384287501794,6.117921352386475,290504000
2020-01-31,6.072125422882761,6.084072140361419,5.842650750620133,5.884463787078857,370420000
2020-02-03,5.866295112166753,6.000943726722339,5.860073001776893,5.981530666351318,255564000
2020-02-04,6.123397571961286,6.169939741532912,6.073370982195707,6.150774955749512,271544000
2020-02-05,6.271735301395451,6.2819398115033085,6.1577444293662715,6.241122245788574,208220000
2020-02-06,6.275467851868339,6.3279829025268555,6.1943302377118075,6.3279829025268555,218284000
2020-02-07,6.287912459501199,6.310063687484115,6.2363924116993505,6.261779308319092,189752000
2020-02-10,6.284427253622599,6.54575968220344,6.2794493755293335,6.545013427734375,529608000
2020-02-11,6.653280208935729,6.782204223899052,6.5913069033457505,6.667466640472412,638556000
2020-02-12,6.720230527616881,6.789670646919822,6.681403932064141,6.783199310302734,374644000
2020-02-13,6.725208710247476,6.806595076336598,6.697830853566547,6.7393951416015625,528016000
2020-02-14,7.149562784000862,7.341455573951124,7.118203005797297,7.212531566619873,1041924000
2020-02-18,7.109243562917757,7.3996965714360154,7.089830500246091,7.3812785148620605,620164000
2020-02-19,7.503731241571927,7.85018370495676,7.503731241571927,7.832512378692627,694332000
2020-02-20,7.784476779114279,7.872831981192019,7.37580228217202,7.6831793785095215,810052000
2020-02-21,7.570932659355315,7.596070333575789,7.2341866608210745,7.319057464599609,768180000
2020-02-24,6.724709737855913,7.015411434312729,6.670203258779613,6.801616191864014,856916000
2020-02-25,6.8767812267304445,6.938754529480886,6.420320327904951,6.522115707397461,1055496000
